Date,Open,High,Low,Close,Volume,Market Cap,btc_market_price,btc_total_bitcoins,btc_market_cap,btc_trade_volume,btc_blocks_size,btc_avg_block_size,btc_n_orphaned_blocks,btc_n_transactions_per_block,btc_median_confirmation_time,btc_hash_rate,btc_difficulty,btc_miners_revenue,btc_transaction_fees,btc_cost_per_transaction_percent,btc_cost_per_transaction,btc_n_unique_addresses,btc_n_transactions,btc_n_transactions_total,btc_n_transactions_excluding_popular,btc_n_transactions_excluding_chains_longer_than_100,btc_output_volume,btc_estimated_transaction_volume,btc_estimated_transaction_volume_usd,log_return,ret,log_close
2017-10-16,5687.57,5776.23,5544.21,5725.59,2008070000,94559000000,5711.20586667,16627737.5,94964431959.4,322723336.557,137013.412833,0.917763637931,0,1808.76436782,12.3,10351762.4275,1196792694100,13050105.4053,193.41946089,1.17696328426,42.9788898872,643456,314725,262886855,305074,218467,1925205.56373,201231.380161,1149273838.93,0.008313080921164229,0.008347730526805153,8.652700879881015
2017-10-17,5741.58,5800.35,5472.72,5605.51,1821570000,95469300000,5603.71294,16629787.5,93188555403.2,322503478.12,137175.210842,0.98657322561,0,2039.25609756,10.1,9756833.55236,1196792694100,12204886.7833,209.13726138,1.13932426563,37.8532245284,670954,334438,263221293,323040,223723,2826171.93715,198287.469997,1111146061.46,-0.021195558326779107,-0.020972511129858096,8.631505321554236
2017-10-18,5603.82,5603.82,5151.44,5590.69,2399270000,93190200000,5546.1761,16631675,92242198388,627801313.918,137328.856587,1.01752149007,0,2182.64238411,14.45,8983426.01467,1196792694100,11106217.6402,192.2026716,0.826325920344,34.9973671027,646477,329579,263550872,319822,220230,2154353.2619,251680.677127,1395865356.31,-0.0026473283176979834,-0.002643827234274365,8.628857993236538
2017-10-19,5583.74,5744.35,5531.06,5708.52,1780540000,92867000000,5727.6335,16633900,95272882875.6,376178013.951,137505.795942,0.994041320225,0,2005.53370787,14.225,10589733.9776,1196792694100,13368296.589,191.51239568,0.95556525997,38.771649651,692404,356985,263907857,347287,235973,1911311.86748,252888.263828,1448451291.66,0.02085708142104714,0.02107611046221436,8.649715074657585
2017-10-20,5708.11,6060.11,5627.23,6011.45,2354430000,94947900000,5979.45984,16636137.5,99475116074,583507046.857,137683.545203,0.993012631285,0,1745.30167598,12.125,10649226.8651,1196792694100,13875336.5587,161.97244556,1.28247114216,45.9255307159,644654,312409,264220266,302533,207223,1927247.42106,187097.578002,1118742453.83,0.051706188331122505,0.05306629389053619,8.701421262988708
2017-10-21,5996.79,6194.88,5965.07,6031.6,2207100000,99763200000,6020.37168333,16638050,100167245086,555571195.712,137842.677252,1.04007875163,0,2040.89542484,10.6,9102411.7897,1196792694100,12037733.1808,167.76730117,1.34746336496,40.1079314594,606416,312257,264532523,303876,220117,1562588.59974,154383.959911,929448820.609,0.003346331502932287,0.003351936720757731,8.70476759449164
2017-10-22,6036.66,6076.26,5792.34,6008.42,2034630000,100438000000,5983.18455,16640325,99562135447,469066735.292,138025.639345,1.0052862252699999,0,1588.63186813,8.1,10827705.5276,1196792694100,14108349.1689,155.33193023,1.44420238597,50.2925125854,573796,289131,264821654,281552,187537,1499204.49493,168281.949528,1006861960.46,-0.003850496700090744,-0.0038430930433057675,8.70091709779155
2017-10-23,6006,6075.59,5732.47,5930.32,2401840000,99941600000,5876.07986667,16642462.5,97792438828,633277065.085,138191.880629,0.972171251462,0,1848.51461988,12.45,10173283.765,1196792694100,13224117.7399,185.64433949,0.569625816508,43.186189261,640545,316096,265137750,304154,202411,2994818.33705,407836.91191,2396482266.96,-0.013083644355218027,-0.01299842554282149,8.687833453436332
2017-10-24,5935.52,5935.52,5504.18,5526.64,2735700000,98781600000,5505.82776667,16644550,91642025553.7,628021830.344,138365.729573,1.04101164072,0,2079.16167665,10.4166666667,9935312.2149,1196792694100,12165126.4504,199.79056912,0.598870700579,36.2693045501,716443,347220,265484970,334582,214931,2586032.10808,381933.957849,2102862590.16,-0.07049813851726583,-0.06807052570518846,8.617335314919066
2017-10-25,5524.6,5754.33,5397.88,5750.8,1966990000,91954200000,5669.62253333,16646862.5,94381426739.3,446193087.806,138545.119551,0.969675556757,0,1704.94594595,12.9,11006184.1902,1196792694100,13473857.9505,141.97537543,0.651321799706,44.1194898659,636240,315415,265800385,303906,211056,1984823.18036,376845.267046,2136570417.62,0.03975893962937249,0.040559906199788776,8.657094254548438
2017-10-26,5747.95,5976.8,5721.22,5904.83,1905040000,95685100000,5893.13841667,16649112.5,98115524477.2,450583865.777,138676.943719,0.732356488889,0,1476.81666667,5.83333333333,12999790.287,1233777273050,13483500.6973,112.65051758,0.706591269947,52.3777740046,555497,265827,266066212,254278,177338,1743919.65748,334373.012811,1970506447.29,0.026431684506881936,0.02678409960353334,8.68352593905532
2017-10-27,5899.74,5988.39,5728.82,5780.9,1710130000,98225400000,5772.50498333,16650412.5,96114589130.8,402366481.797,138784.266359,1.03194846154,0,2372.03846154,14.4833333333,7510989.94359,1452839779140,8162322.04643,166.66745997,0.888882545506,34.3194964635,552374,246692,266312904,239768,165040,2003977.2249,165001.266746,952470634.548,-0.021211280167777957,-0.02098790312337606,8.662314658887542
2017-10-28,5787.82,5876.72,5689.19,5753.09,1403920000,96369600000,5776.69695,16651475,96190524845.5,278764450.64,138869.929946,1.00780690588,0,2436.07058824,22.925,6138789.85775,1452839779140,6888711.11288,175.03828084,1.10815938942,34.5246617621,440621,207066,266519970,202033,150593,1417695.81194,111675.115751,645113300.55,-0.004822278134794189,-0.004810669618916408,8.657492380752748
2017-10-29,5754.44,6255.71,5724.58,6153.85,2859040000,95819800000,6155.43402,16653400,102508904909,572711007.534,139026.70324,1.0180084026,0,2168.99350649,15.7333333333,11122042.8011,1452839779140,13055675.5564,278.85712501,1.03820804557,40.6128197665,666706,334025,266853995,317564,250060,1659959.9051,212275.095961,1306645347.28,0.06734080044153856,0.06965995664938207,8.724833181194287
2017-10-30,6114.85,6214.99,6040.85,6130.53,1772150000,101833000000,6105.87422,16655237.5,101694785279,144588378.864,139177.894083,1.02850913605,0,2150.18367347,15.9,10616495.401,1452839779140,12373554.1068,263.59097424,0.762970152388,40.5882022845,672642,316077,267170072,305616,225551,1855584.22745,275383.115272,1681454664.16,-0.0037966959688571222,-0.0037894976315647755,8.72103648522543
2017-10-31,6132.02,6470.43,6103.33,6468.4,2311380000,102130000000,6388.64516667,16656962.5,106415422967,454449998.266,139320.999693,1.03699717391,0,2011.12318841,15.85,9966505.88669,1452839779140,12093705.3005,231.89499927,0.786564377871,45.0462384159,611373,277535,267447607,267062,188029,1916686.47664,248790.188613,1589432236,0.05364757647835994,0.05511269009368025,8.77468406170379
2017-11-01,6440.97,6767.31,6377.88,6767.31,2870320000,107287000000,6665.30668333,16658325,111032844956,630017228.472,139434.717791,1.04328530275,0,2218.23853211,9.81666666667,7872095.22934,1452839779140,10194586.5722,219.15266455,0.830188625827,43.6010061531,733878,241788,267689395,234730,243457,1711620.59813,190517.265034,1269855999.92,0.045174884030370066,0.04621080947374945,8.81985894573416
2017-11-02,6777.77,7367.33,6758.72,7078.5,4653770000,112910000000,7068.0201,16660787.5,117758780932,1143999865.2,139590.32714,1.03739566,0,2276.49333333,10.55,10833158.5725,1452839779140,14715617.8482,277.59079476,0.635856476922,44.555529863,704944,341474,268030869,329152,234241,2251378.165,338534.067496,2392765593.6,0.04495835410039284,0.045984298044569716,8.864817299834552
2017-11-03,7087.53,7461.29,7002.94,7207.76,3369860000,118084000000,7197.72006,16662275,119930391013,374814688.995,139714.873251,1.04660597479,0,2332.75630252,18.875,8594305.80084,1452839779140,12261316.1222,271.77385265,0.757280998475,45.6154608472,670928,277598,268308467,268570,203967,3036929.60935,232314.537958,1672135010.09,0.0180962025618836,0.018260930988203583,8.882913502396436
2017-11-04,7164.48,7492.86,7031.28,7379.95,2483800000,119376000000,7437.54331667,16663900,123938478075,563573963.149,139848.545492,1.02824800769,0,2262.46923077,15.5166666667,9388737.42949,1452839779140,13655329.5294,273.249729,0.99120078337,48.0017223703,588058,294121,268602588,283626,228764,5765969.34506,191510.111861,1424364752.55,0.023608640107381618,0.02388953017303641,8.906522142503817
2017-11-05,7404.52,7617.48,7333.19,7407.41,2380410000,123388000000,7377.01236667,16665662.5,122942798361,568573468.153,139995.561562,1.04266716312,0,1785.30496454,14.9,10183169.0581,1452839779140,13953618.8916,197.6563993,1.10405466374,57.443343602,555458,251728,268854316,243244,180241,6077425.12155,177541.607647,1309726635.21,0.0037139870219657922,0.003720892417969246,8.910236129525783
2017-11-06,7403.22,7445.77,7007.31,7022.76,3111900000,123379000000,6989.07166667,16667325,116489128917,832822399.364,140134.487161,1.04455337594,0,2037.8120300800001,12.0166666667,9605400.60094,1452839779140,12842419.1875,240.33789733,0.847888944576,49.068809738,608650,271029,269125345,260465,199667,2782648.58633,224420.651962,1568492020.04,-0.053324547380846354,-0.0519277318252942,8.856911582144937
2017-11-07,7023.1,7253.32,7023.1,7144.38,2326340000,117056000000,7092.12723333,16669275,118220619187,533993339.48,140294.602454,1.02638008333,0,2151.51282051,10.7333333333,11266484.9154,1452839779140,15347363.3329,294.12731396,0.871607661323,47.4193365384,714349,335636,269460981,323686,241986,3523838.11587,257469.893112,1826009240.7,0.017169730486143564,0.017317977547290475,8.87408131263108
2017-11-08,7141.38,7776.42,7114.02,7459.69,4602200000,119041000000,7415.87825,16671075,123630662497,1261823617.31,140442.466119,1.02683100694,0,2092.68055556,15.3583333333,10399832.2296,1452839779140,15069064.604,306.25172521,0.826903574768,51.833129884,646100,301346,269762327,288774,238978,4267266.91927,254715.518167,1888939271.11,0.043187824743508685,0.04413399063319545,8.91726913737459
2017-11-09,7446.83,7446.83,7101.52,7143.58,3226250000,124146000000,7158.03706,16672987.5,119345862426,528018381.566,140599.259605,1.02479402614,0,2230.5947712400002,10.7833333333,11049821.7439,1452839779140,15722628.4023,361.32993999,0.717960174355,47.6913715636,727945,341281,270103608,329691,246946,2237809.57166,316706.973619,2267000254.33,-0.04329980713999326,-0.042375755560886685,8.873969330234596
2017-11-10,7173.73,7312,6436.87,6618.14,5208250000,119607000000,6719.39785,16674487.5,112042515457,1128392930.68,140725.261173,1.05001306667,0,2264.54166667,18.05,8139094.74496,1423367213140,11846298.4095,319.97295719,0.628934440816,45.0021982947,619943,271745,270375353,260777,202029,2333950.77396,289374.033139,1944419256.12,-0.07639968754947013,-0.07355415631938056,8.797569642685126
2017-11-11,6618.61,6873.15,6204.22,6357.6,4908680000,110362000000,6362.85103333,16675487.5,106103642871,805734191.04,140809.921279,1.058251325,0,2432.925,16.7166666667,5426063.16331,1364422081120,8125360.76957,317.05792683,0.623462458309,43.0564207214,455431,194634,270569987,189193,155561,1664880.36971,211248.954813,1344145630.42,-0.04016341605915663,-0.039367556443352214,8.75740622662597
2017-11-12,6295.45,6625.05,5519.01,5950.07,8957350000,104980000000,5716.30158333,16676487.5,95327831900.7,1601736904.28,140894.170398,1.0531139875,0,2324.575,27.2666666667,5426063.16331,1364422081120,8791671.83517,583.61046709,0.490835718217,48.6776885044,467890,185966,270755953,182691,146060,2087930.62715,322635.539411,1844282044.77,-0.06624796344961581,-0.06410123316974992,8.691158263176353
2017-11-13,5938.25,6811.19,5844.29,6559.49,6263250000,99029000000,6550.22753333,16678237.5,109246250480,1259093767.51,141040.02069,1.0417878,0,2209.27857143,18.6,9495610.53579,1364422081120,16126660.1871,783.38626441,0.784488439069,53.651180449,694828,309299,271065252,299449,232312,4374153.69982,322934.811814,2115296495.82,0.09750987183712923,0.10242232444324362,8.788668135013483
2017-11-14,6561.48,6764.98,6461.75,6635.75,3197110000,109434000000,6635.41263333,16679837.5,110677604469,597502689.367,141171.529357,1.02741146094,0,2124.9609375,20.975,8681701.06129,1364422081120,14299314.2248,615.08687921,0.801734602963,54.0378148945,604054,271995,271337247,261563,202204,3861149.03693,276286.800024,1833276923.3,0.011558842290028792,0.011625903843133223,8.800226977303511
2017-11-15,6634.76,7342.25,6634.76,7315.54,4200880000,110667000000,7301.42992,16681737.5,121800537300,925948609.953,141330.507773,1.04591063158,0,2117.02631579,18.275,10309520.0103,1364422081120,17742474.7056,603.50996198,0.786428979587,56.8051093932,709142,321788,271659035,311421,231600,3422899.06038,318338.976177,2324329725.36,0.09752915434200915,0.10244358211204418,8.89775613164552
2017-11-16,7323.24,7967.38,7176.58,7871.69,5123810000,122164000000,7815.0307,16683637.5,130383139250,1167106378.18,141485.971754,1.02278934868,0,2042.07894737,12.55,10309520.0103,1364422081120,18216836.5617,502.64025918,0.798489095757,60.4927492189,677301,310396,271969431,300307,221862,3817994.31245,300898.318079,2351529593.37,0.07327192622985201,0.07602309603939061,8.971028057875372
2017-11-17,7853.57,8004.59,7561.09,7708.99,4651670000,131026000000,7786.88436667,16685725,129929811149,1009820547.55,141658.738026,1.03452857485,0,1836.02994012,9.15,11326906.8534,1364422081120,18692415.9222,401.16643265,0.691264843141,63.2024895497,684253,306617,272276048,286083,228761,3818219.59309,360016.346462,2803405660.01,-0.020885598602060185,-0.020669005004007923,8.950142459273312
2017-11-18,7697.21,7884.99,7463.44,7790.15,3667190000,128425000000,7817.14038333,16687425,130447943861,541082170.875,141801.236059,1.04777965441,0,1991.72058824,11.75,9224307.37762,1364422081120,15016726.6764,289.98839235,0.788924682748,57.428984045,614839,270874,272546922,263154,197143,2716113.89752,252240.604948,1971800219.26,0.010472934861809335,0.010527967995806797,8.960615394135122
2017-11-19,7766.03,8101.91,7694.1,8036.49,3149320000,129595000000,8007.65406667,16689425,133643141972,541743546.81,141968.113951,1.042986825,0,1655.34375,12.375,10852126.3266,1364422081120,17376609.3247,247.44354414,1.11756154486,67.949445681,603429,264855,272811777,257447,177053,5442164.82322,201102.440798,1610358777.87,0.031132305550523043,0.03162198417232154,8.991747699685645
2017-11-20,8039.07,8336.86,7949.36,8200.64,3488450000,134167000000,8255.59681667,16691612.5,137799223020,546752953.457,142146.383395,1.01868253714,0,1921.16571429,7.5,11869513.1697,1364422081120,20065228.0629,329.01817427,0.867693019147,61.7939091402,734768,336204,273147981,326795,217143,4224222.22523,290024.019871,2394321375.2,0.02021977930153973,0.020425583805864678,9.011967478987184
2017-11-21,8205.74,8348.66,7762.71,8071.26,4277610000,136967000000,8059.8,16693775,134548487745,1004515766.65,142329.053084,1.05589415607,0,2145.03468208,13.1,11733861.5907,1364422081120,19226652.9,310.29655182,0.782585113768,53.7071652192,753813,371091,273519072,343461,234280,3637233.5219,315977.969465,2546719238.29,-0.015902596081811993,-0.01577681741912862,8.996064882905372
2017-11-22,8077.95,8302.26,8075.47,8253.55,3633530000,134851000000,8268.035,16695312.5,138037428086,494283581.323,142460.100609,1.06542703252,0,2087.06504065,9.03333333333,8342572.11359,1364422081120,13902700.8525,205.61524966,0.832780681987,56.1419268246,673818,256709,273775781,247516,206833,3081911.81167,209312.642256,1730604252.11,0.022333806899858644,0.02258507345817251,9.018398689805231
2017-11-23,8232.38,8267.4,8038.77,8038.77,4225180000,137444000000,8148.95,16697587.5,136067805658,425395614.836,142626.033008,1.05689426115,0,2243.3566879,15.35,10648648.958,1364422081120,17540614.875,265.91956914,0.739516767119,51.5585426977,747161,352207,274127988,338456,239557,3406958.9905,301334.556324,2455560232.76,-0.026367324410255577,-0.026022741729316512,8.992031365394975
2017-11-24,8074.02,8374.16,7940.93,8253.69,5058610000,134816000000,8250.97833333,16699450,137786800129,644675714.794,142782.276192,1.04861197315,0,2051.91275168,9.75,9977010.84138,1361966821650,16712356.6142,233.53648718,0.642572016567,56.5664763328,698358,305735,274433723,289866,208134,2677848.85112,326194.797336,2691426205.27,0.02638428666439374,0.02673543340585649,9.01841565205937
2017-11-25,8241.71,8790.92,8191.15,8790.92,4342060000,137632000000,8707.40726667,16701400,145425891724,677327101.077,142945.742368,1.04786010256,0,2158.26282051,13.025,10445729.4715,1347001430560,18041747.8565,195.63976527,0.788769024154,55.4902574297,697525,336689,274770412,318480,219357,2899917.65325,272023.837089,2368622335.77,0.06305899753427191,0.06508967504231422,9.081474649593641
2017-11-26,8789.04,9522.93,8775.59,9330.55,5475580000,146789000000,9284.1438,16703312.5,155075955186,183816238.479,143105.202544,1.04222337255,0,2154.75163399,15.375,10244850.0586,1347001430560,18860738.1297,191.22207725,0.862340505802,59.2436180881,712606,329677,275100089,317735,215129,2050315.30767,243954.918399,2264912543.13,0.059574592135152926,0.061384928994916876,9.141049241728794
2017-11-27,9352.72,9818.35,9352.72,9818.35,5653320000,156221000000,9718.29505,16705437.5,162348370564,1100089826.5,143283.259974,1.04739664706,0,2230.91764706,13.35,11383166.7318,1347001430560,22128557.8289,236.5030831,0.672359405585,60.5126450816,829650,379256,275479345,363700,241241,2426385.16651,351226.302999,3413320841.86,0.05095912106211209,0.05227987632026121,9.192008362790906
2017-11-28,9823.43,10125.7,9736.3,10058.8,6348820000,164104000000,9952.50882,16707387.5,166280421453,824886242.442,143449.05767,1.06280574359,0,2346.00641026,9.96666666667,10445729.4715,1347001430560,21029651.1367,245.23091351,0.672061365715,59.6978909293,816744,365977,275845322,350166,240917,2880931.73889,326641.438639,3250901799.03,0.024194789453652277,0.024489858275575038,9.216203152244558
2017-11-29,10077.4,11517.4,9601.03,9888.61,11568800000,168367000000,9879.32833333,16709550,165079130752,3006736495.28,143633.200428,1.06440900578,0,2301.0982659,10.0833333333,11584046.1447,1347001430560,23310275.2025,290.90212855,0.611135288821,60.8856418439,903004,398090,276243412,382774,259927,3262042.9424,401449.92008,3966055569.86,-0.017064283511382783,-0.016919513262019348,9.199138868733176
2017-11-30,9906.79,10801,9202.05,10233.6,8310690000,165537000000,10147.372,16711637.5,169579202442,2130663923.37,143811.606931,1.06830241317,0,2301.71257485,17.1,11182287.3189,1347001430560,22988871.266,270.63114407,0.687522289623,62.2520954032,851419,384386,276627798,368696,267508,2697792.32672,342989.773519,3480444824.09,0.03429283446640419,0.034887613122571715,9.23343170319958
2017-12-01,10198.6,11046.7,9694.65,10975.6,6783120000,170436000000,10883.912,16713925,181912888875,1589331512.94,144007.066425,1.06808466667,0,2256.32786885,15.2,12253644.1877,1347001430560,26605722.884,247.0519056,1.02943900944,66.8086835324,869274,412908,277040706,371320,270409,2319117.91463,246207.097492,2679696382.88,0.06999820295333059,0.07250625390869314,9.30342990615291
2017-12-02,10978.3,11320.2,10905.1,11074.6,5138500000,183490000000,11071.3683333,16715937.5,185068301099,965994254.356,144173.910471,1.03629842236,0,2027.04347826,10.35,10780528.493,1347001430560,23388265.6042,190.29585342,1.22839130067,74.7285593446,683882,326354,277367060,296727,219519,2142790.41724,179323.628572,1985357942.79,0.008979570726687314,0.009020008017784686,9.312409476879598
2017-12-03,11082.7,11858.7,10862,11323.2,6608310000,185258000000,11332.622,16718137.5,189460332832,592011274.216,144358.248478,1.04737503977,0,2005.93181818,8.38333333333,11784925.5576,1347001430560,26076363.222,187.45114274,1.3397538604400001,76.6365703542,762992,353044,277720104,332484,243213,1870464.10433,178200.728748,2019481499.03,0.02219952044192297,0.022447763350370353,9.33460899732152
2017-12-04,11315.4,11657.2,11081.8,11657.2,6132410000,189172000000,11584.83,16720400,193702991532,1283672891.4,144551.61085,1.06830039779,0,2213.73480663,8.63333333333,12119724.5791,1347001430560,27786214.755,226.11990963,1.10834503878,71.9521984489,885109,400686,278120790,381149,265791,2613354.1793,224534.763324,2601197062.2,0.029070296524134065,0.029496961989543102,9.363679293845655
2017-12-05,11685.7,12032,11604.6,11916.7,6895260000,195389000000,11878.4333333,16722625,198638586221,999891969.541,144740.052069,1.05865853371,0,2279.26404494,13,11918845.1662,1347001430560,28080616.4,219.679754,1.08847802919,71.5758474159,891235,405709,278526499,378024,248754,3015982.76509,224596.150628,2667850402.16,0.02201676280727405,0.022260920289606245,9.385696056652929
2017-12-06,11923.4,14369.1,11923.4,14291.5,12656300000,199390000000,13540.98,16724975,226472551976,1982715220.45,144939.152759,1.0590462234,0,2359.50531915,12.075,14867776.0589,1407975304730,34001400.78,257.16995428,0.973249162747,79.5867241545,978251,443587,278970086,415131,262810,3531510.98128,267883.092437,3627399597.02,0.18172417727162227,0.19928335864794722,9.567420233924551
2017-12-07,14266.1,17899.7,14057.3,17899.7,17950700000,238600000000,16501.9716667,16726862.5,276026211047,4548758961.59,145096.995341,1.04531511258,0,2465.86092715,10.3333333333,11941671.1962,1590896927260,35850533.4458,361.57706839,0.660893460357,99.6769288126,869098,372345,279342431,356607,238956,3400920.70859,340308.567613,5615762340.67,0.2251189979873125,0.2524717489416797,9.792539231911864
2017-12-08,17802.9,18353.4,14336.9,16569.4,21136000000,297787000000,16007.4366667,16728825,267785606695,3800432531.58,145261.006392,1.05135289103,0,2468.53846154,15.5,12337090.7723,1590896927260,40290718.09,641.42966479,0.864337271572,107.720093472,902011,385092,279727523,371809,266466,2492427.0136,299816.95225,4799300874.74,-0.07722633216495822,-0.0743196813354412,9.715312899746905
2017-12-09,16523.3,16783,13674.9,15178.2,13911300000,276415000000,15142.8341521,16731000,253354758199,2195860926.73,145443.926726,1.05126628736,0,2318.38505747,11.95,13760601.246,1590896927260,40234510.3422,567.08842445,1.06704777882,102.932804102,877574,403399,280130922,390742,318896,2895169.9041,256978.973095,3891389970.16,-0.08769743290319987,-0.0839620022451022,9.627615466843706
2017-12-10,15168.4,15850.6,13226.6,15455.4,13433300000,253782000000,14869.805,16733050,248817190555,2539286892.7,145617.18599,1.05645892683,0,2081.82926829,10.4833333333,12969762.0939,1590896927260,36118756.345,458.10029691,1.0439508704,109.234849556,739391,341420,280472342,330823,262141,1987675.08042,240250.798005,3572482517.43,0.018098268979306553,0.0182630351425066,9.645713735823012
2017-12-11,15427.4,17513.9,15404.8,16936.8,12153900000,258147000000,16762.1166667,16735187.5,280517165314,2487997751.02,145798.522593,1.06044797076,0,2155.54385965,13.4,13523349.5004,1590896927260,42517108.925,483.63865068,1.02856109974,119.19715208,867654,368598,280840940,357068,256056,2687922.77011,254835.483408,4271582103.7,0.0915303125317184,0.09584999417679274,9.73724404835473
2017-12-12,16919.8,17781.8,16571.6,17415.4,14603800000,283155000000,17276.3933333,16737137.5,289157370724,1992977378,145964.087445,1.06131315385,0,2390.87820513,13.1,12337090.7723,1590896927260,41532449.5733,537.94407913,0.74619566638,115.242228079,867771,372977,281213917,355339,244992,3302129.25712,333417.117148,5760245259.92,0.0278661028867333,0.028257994426337252,9.765110151241464
2017-12-13,17500,17653.1,16039.7,16408.2,12976900000,292900000000,16808.3666667,16739462.5,281363023503,2027550684.5,146160.701474,1.05706467204,0,2282.6827957,11.525,14709608.2285,1590896927260,47718952.9667,604.2979452,1.05694566912,115.965966143,958476,424579,281638496,407341,259062,3267550.7084,277147.447668,4658395921.13,-0.05957366238752293,-0.057833871171491524,9.70553648885394
2017-12-14,16384.6,17085.8,16185.9,16564,13777400000,274269000000,16678.892,16741775,279234257113,610207126.688,146353.441376,1.04183730811,0,2652.12972973,8.23333333333,14630524.3133,1590896927260,47709970.566,644.60794431,1.37466523053,100.52356502,1072861,490644,282129140,470650,225507,2943542.64673,215114.769664,3587876010.83,0.0094504558115176,0.009495252373813656,9.714986944665458
2017-12-15,16601.3,18154.1,16601.3,17706.9,14310000000,277936000000,17771.9,16743887.5,297570694261,2066395216.58,146532.233028,1.05793876923,0,2400.44970414,13.15,13365181.67,1590896927260,46748982.95,592.70393429,1.14088464028,118.509879312,942513,405676,282534816,389126,256456,2756649.27952,237114.589747,4213976777.53,0.06672272844076588,0.06899903404974639,9.781709673106224
2017-12-16,17760.3,19716.7,17515.3,19497.4,12740600000,297376000000,19498.6833333,16746025,326525438567,1636509991.67,146712.908841,1.05658370175,0,2129.95321637,13.05,13523349.5004,1590896927260,50569835.225,534.01138337,1.45433707355,143.019791462,819304,364222,282899038,349526,230740,2356102.92275,183692.723781,3581766251.64,0.09632672922260177,0.10111877290773652,9.878036402328826
2017-12-17,19475.8,20089,18974.1,19140.8,13314600000,326141000000,19289.785,16748337.5,323071829482,1641066517.69,146905.507609,1.04107442162,0,2118.43243243,11.6,14630524.3133,1590896927260,53191582.1375,535.43867532,1.08452566425,140.175358475,877464,391910,283290948,375878,234246,2389062.95524,262597.628548,5065451796.19,-0.01845894091218625,-0.01828961810292684,9.85957746141664
2017-12-18,19106.4,19371,18355.9,19114.2,14839500000,320000000000,18961.8566667,16750612.5,317622713304,2021140821.09,147095.157989,1.04203505495,0,2166.14835165,11.45,16946489.2357,1718045833480,52600190.3933,587.12548366,1.11360250933,137.660691061,922523,394239,283685187,376724,233159,3005751.29995,257014.99949,4873481581.5,-0.0013906681106750085,-0.001389701579871061,9.858186793305965
2017-12-19,19118.3,19177.8,17275.4,17776.7,16894500000,320242000000,17737.1116667,16752362.5,297138524343,2215330000.93,147243.580305,1.0601594,0,2704.44285714,9.9,13035760.9505,1873105475220,41629001.0817,662.59550536,1.13465642727,113.021630769,887697,378622,284063809,362550,203360,1984897.72988,212627.844639,3771403823.8,-0.07254290326399015,-0.0699741553400095,9.785643890041975
2017-12-20,17760.3,17934.7,16077.7,16624.6,22149700000,297526000000,16026.2716667,16754062.5,268505157145,2752775707.11,147389.481124,1.07280013971,0,2722.625,11.25,12663310.6376,1873105475220,40786861.3917,911.59174277,0.812362940849,113.03450863,853863,370277,284434086,352242,238891,2227875.17809,321480.906064,5152140336.23,-0.06700508495774571,-0.06480955407921563,9.718638805084229
2017-12-21,16642.4,17567.7,15342.7,15802.9,16516600000,278827000000,16047.51,16755712.5,268887463901,1989091729.43,147526.58848,1.03869209091,0,2541.53030303,10.85,12290860.3248,1873105475220,43552942.14,1128.76167038,1.21826587934,132.919815946,840739,335482,284769568,318502,188722,1791086.42938,228091.561744,3660301618.01,-0.050690058607568034,-0.04942675312488709,9.667948746476661
2017-12-22,15898,15943.4,11833,13831.8,22198000000,266381000000,15190.945,16757650,254564539479,5352015515.54,147691.247935,1.06231906452,0,2455.79354839,16.5,14432449.6238,1873105475220,51049170.6725,1495.94647734,1.17971241041,137.022384454,890731,380648,285150216,360730,234495,1901698.95019,291040.972957,4421187412.93,-0.1332231784430551,-0.12473027102620371,9.534725568033606
2017-12-23,13948.7,15603.2,13828.8,14699.2,13086000000,233748000000,15360.2616667,16759387.5,257428577373,1967536506.4,147838.593212,1.06003796403,0,2217.34532374,14.0166666667,12942648.3723,1873105475220,41833672.6492,1065.61559484,1.74647938389,139.698417703,729637,308211,285458427,290746,198555,1781229.26358,160500.926647,2465336231.04,0.06082278148359599,0.06271056550846521,9.595548349517202
2017-12-24,14608.2,14626,12747.7,13925.8,11572300000,244824000000,13949.175,16761287.5,233806132563,1798168177.65,148000.342927,1.06414286184,0,1838.96710526,10.8666666667,14153111.8891,1873105475220,37634874.15,881.12136284,1.52272756101,138.787679677,652209,279523,285737950,267959,202080,1427328.52493,182640.771341,2547688081.56,-0.0540498357435748,-0.05261510830521354,9.541498513773627
2017-12-25,13995.9,14593,13448.9,14026.6,10664700000,234590000000,14119.0283333,16762975,236676918976,1134112808.24,148142.193631,1.05074595556,0,1695.74814815,10.5,12570198.0594,1873105475220,32706729.1342,689.39441204,1.33193410634,146.595142312,565074,228926,285966876,216690,148542,1810627.09799,178454.354516,2519602087.62,0.007212292106849816,0.007238363325626551,9.548710805880477
2017-12-26,14036.6,16461.2,14028.9,16099.8,13454300000,235294000000,15999.0483333,16764750,268220045546,1745062014.35,148291.338094,1.05031311972,0,1742.53521127,13.375,13221986.107,1873105475220,38893686.4983,725.62381816,1.26103038114,161.686070685,605853,247440,286214316,232606,153759,2185221.90059,198300.045389,3172612010.67,0.13785132265467048,0.14780488500420463,9.686562128535147
