Date,Open,High,Low,Close,Volume,Market Cap,btc_market_price,btc_total_bitcoins,btc_market_cap,btc_trade_volume,btc_blocks_size,btc_avg_block_size,btc_n_orphaned_blocks,btc_n_transactions_per_block,btc_median_confirmation_time,btc_hash_rate,btc_difficulty,btc_miners_revenue,btc_transaction_fees,btc_cost_per_transaction_percent,btc_cost_per_transaction,btc_n_unique_addresses,btc_n_transactions,btc_n_transactions_total,btc_n_transactions_excluding_popular,btc_n_transactions_excluding_chains_longer_than_100,btc_output_volume,btc_estimated_transaction_volume,btc_estimated_transaction_volume_usd
2015-02-13,221.97,240.26,221.26,235.43,42744400,3069830000,239.94,13832850,3319054029,36397741.1328,30078,0.4819874,3,649,8.3,309384.699958,44455415962.3,843389.1,15.93974552,1.48346467896,7.85351615607,256202,107390,59534312,95533,52841,1009747.50518,236945,56852658
2015-02-12,219.21,222.2,217.61,221.76,15206200,3030990000,221.83,13829350,3067764710.5,11937945.2917,30011,0.388173595588,3,638,7.75,300545.137102,44455415962.3,757105.79,13.49018655,2.25785090417,8.06564313717,202264,93868,59426922,86100,49619,819424.174578,151161,33532143
2015-02-11,219.73,223.41,218.07,219.19,17201900,3037370000,221.99,13825950,3069222640.5,13688603.9136,29959,0.379795453333,2,654,7.68333333333,331483.607098,44455415962.3,835570.36,14.66267797,1.9312943818,8.46567268822,189188,98701,59333054,87389,54516,868785.527118,194895,43264785
2015-02-10,220.28,221.81,215.33,219.84,21115100,3044180000,220.16,13822200,3043095552,17604948.4605,29903,0.36605432,2,636,7.7,331483.607098,44455415962.3,828682.24,14.18461123,1.88701381077,8.00264835685,189629,103551,59234353,87201,53275,820608.788105,199469,43915007
2015-02-09,223.39,223.98,217.02,220.11,27791300,3086220000,220.39,13818450,3045448195.5,23588351.1217,29849,0.368182993548,2,664,8.06666666667,342533.060668,44455415962.3,856876.32,13.78402009,2.16171738581,8.93883079491,197636,95860,59130802,85756,51721,813074.017463,179857,39638684
2015-02-08,227.69,229.44,221.08,223.41,17145200,3144920000,223.5,13814575,3087557512.5,14151642.784,29792,0.392604117187,0,767,9.21666666667,262615.768281,41272873894.7,717658.5,11.45311434,2.13897882255,8.67617510518,251391,82716,59034942,73463,47422,640910.269644,150118,33551454
2015-02-07,222.63,230.3,222.61,227.75,21604200,3074140000,225.16,13811375,3109769195,19150007.3408,29742,0.273610872093,2,690,7.05,352889.938628,41272873894.7,970889.92,12.10137628,2.62956170562,11.2623095572,180449,86207,58952226,78776,47850,698170.290494,163982,36922120
2015-02-06,216.92,230.51,216.23,222.27,24435300,2994350000,220.47,13807075,3044045825.25,19144002.4733,29695,0.258096737143,0,658,7.03333333333,359044.995697,41272873894.7,966981.42,11.45022497,2.27010702508,11.5889431927,186259,83440,58866019,81964,49150,1017057.81312,193207,42596292
2015-02-05,227.66,239.41,214.72,217.11,22516400,3141730000,217.37,13802700,3000292899,18353317.038,29650,0.33180977551,5,690,7.48333333333,301597.796385,41272873894.7,801443.19,12.51951528,1.7796594083,8.90215477407,181629,90028,58782579,89051,52979,1271930.42116,207174,45033515
2015-02-04,227.51,230.06,221.11,226.85,26594300,3138700000,222.56,13799025,3071111004,30551800.212,29602,0.302390118012,2,618,7.3,330321.39604100003,41272873894.7,898474.72,12.3462302,2.0200266368,10.0553391604,198955,89353,58692551,89353,50011,1254353.8547,199849,44478360
2015-02-03,237.45,245.96,224.48,227.27,40783700,3275110000,236.51,13795000,3262655450,NA,29554,0.390975414815,1,646,9.06666666667,276977.568109,41272873894.7,801295.88,13.44597638,1.58660614406,8.5701010706,207461,93499,58603198,92194,50952,1169774.19115,213538,50503768
2015-02-02,226.49,242.18,222.66,238.23,30612100,3123010000,223,13791625,3075532375,20208902.1363,29502,0.330242510204,1,501,8.46666666667,301597.796385,41272873894.7,822201,12.12436146,2.42851771355,9.87866154031,185554,83230,58509699,81679,46581,934329.69555,151821,33856084
2015-02-01,216.87,231.57,212.01,226.97,29128500,2989460000,220.72,13787950,3043276324,27543601.0008,29454,0.264493558824,2,476,6.5,348786.567248,41272873894.7,940487.92,11.00546903,2.63834550131,11.8758971121,208727,79193,58426469,77506,47442,825510.153693,161503,35646882
2015-01-31,226.44,233.5,216.31,217.46,23348200,3120490000,229.7,13783700,3166115890,18587806.7915,29410,0.328198193548,3,612,8.28333333333,318011.281903,41272873894.7,892843.9,12.15581794,2.42639584372,10.6592953845,239182,83762,58347276,82179,49557,771780.317597,160196,36797125
2015-01-30,232.77,242.85,225.84,226.43,26605200,3206940000,230.11,13779825,3170875530.75,23737084.1413,29360,0.327844043165,3,554,9.31666666667,285184.310868,41272873894.7,802163.46,11.96990901,1.8072914447,9.28859958314,167768,86360,58263514,85068,51000,928813.677166,192885,44384842
2015-01-29,233.35,238.71,220.71,233.51,32213400,3213920000,233.19,13776350,3212507056.5,28900320.0726,29315,0.265471429412,1,692,6.83333333333,348786.567248,41272873894.7,993622.59,11.80085579,1.81543640443,11.224964019,171619,88519,58177154,87193,54237,960905.218458,234709,54731886
2015-01-28,263.35,266.54,227.05,233.91,44352200,3626050000,249.25,13772100,3432695925,42321101.3896,29270,0.299702208861,3,566,6.95,324166.338972,41272873894.7,987528.5,12.2880246,2.35809071378,11.0601599337,165874,89287,58088635,85017,57193,928260.255526,168017,41878308
2015-01-27,273.17,275.48,250.65,263.48,44399000,3760210000,266.03,13768150,3662740944.5,39431712.1896,29223,0.391938572414,2,465,8.05,316947.260646,43971662056.1,967817.14,13.84178061,1.48977181071,9.77247579139,204121,99035,57999348,91044,57755,1238580.79385,244198,64964120
2015-01-26,254.08,309.38,254.08,273.47,106794000,3496650000,271.47,13764525,3736655601.75,100720023.703,29167,0.521926425197,2,540,10.2666666667,277602.083463,43971662056.1,866260.77,16.3312645,0.897834927459,8.2169998008,236920,105423,57900313,95324,57791,1985592.62886,355411,96483300
2015-01-25,247.35,255.07,243.89,253.72,33582700,3403300000,247.11,13761350,3400567198.5,27596035.9584,29101,0.405080285714,2,621,9.03333333333,275416.240286,43971662056.1,781361.82,12.2871243,2.23054184168,9.48738216081,256121,82358,57794890,72746,45781,960414.821701,141759,35030135
2015-01-24,232.7,248.21,230.02,247.85,24782500,3200970000,244.64,13758200,3365806048,20145938.4825,29050,0.399211752066,2,520,9.48333333333,264487.024401,43971662056.1,742971.68,12.18056487,1.5591440338,8.28931920116,172854,89630,57712532,78100,49027,1201496.77972,194786,47652537
2015-01-23,233.52,234.84,225.2,232.88,24621700,3211490000,233.03,13755175,3205368430.25,20711796.5944,29002,0.379347564516,1,565,9.11666666667,271044.553932,43971662056.1,725422.39,13.16868437,1.6577349237,8.31744258573,179966,87217,57622902,81067,51979,1062942.25313,187786,43759854
2015-01-22,227.32,237.02,226.43,233.41,33544600,3125520000,233.9,13752075,3216610342.5,29762722.0422,28955,0.356907793333,3,683,8.33333333333,327876.476531,43971662056.1,880165.7,13.45202348,1.45342865317,9.26695058908,188687,94979,57535685,87136,51267,1361930.61691,258905,60557888
2015-01-21,211.38,227.79,211.21,226.9,29924600,2905520000,215.2,13748325,2958639540,24048570.7942,28902,0.40686249635,2,830,9.8,299460.515231,43971662056.1,739857.6,13.96816034,0.830006437351,7.38005206931,197159,100251,57440706,90542,54154,1331879.33332,414214,89138779
2015-01-20,212.91,215.24,205.15,211.31,24051100,2925910000,212.99,13744900,2927526251,20941858.2344,28847,0.441115075,4,653,9.63333333333,262301.181225,43971662056.1,641951.86,14.41535966,1.6255303414,6.49157508343,194860,98890,57340455,87331,53157,1340464.0005,185416,39491841
2015-01-19,211.47,216.73,207.32,214.86,18658300,2905410000,212.39,13741900,2918642141,14708752.3904,28795,0.360065896774,2,740,7.85,338805.692415,43971662056.1,826197.1,15.80453034,2.5408594262,8.78036367114,197559,94096,57241565,82018,46438,961837.517043,153098,32516443
2015-01-18,200.05,218.69,194.51,210.34,30085100,2747730000,211.18,13738025,2901196119.5,22608073.58,28740,0.346112308725,1,703,8.13333333333,325690.633354,43971662056.1,789179.66,12.75025624,2.45422898125,9.06613277884,223392,87047,57147469,79371,46926,987549.525829,152268,32155910
2015-01-17,207.83,211.73,194.88,199.26,23469700,2853930000,197.12,13734300,2707305216,17720961.7024,28689,0.383941678832,1,633,8.43333333333,299460.515231,43971662056.1,677501.44,12.64597155,1.80850578675,7.54128429747,254267,89839,57060422,83315,44126,1295133.39369,190046,37461945
2015-01-16,209.07,221.59,199.77,208.1,38421000,2870180000,205.35,13730875,2819635181.25,27461799.4668,28637,0.400879020134,0,731,8.2,325690.633354,43971662056.1,768009,15.88562435,1.37047797482,6.82492668622,219873,112530,56970583,104844,48999,1973818.74113,272897,56039500
2015-01-15,176.9,229.07,176.9,209.84,81773500,2427830000,218.11,13727150,2994028686.5,58159451.6668,28578,0.43344276259,1,824,8.41666666667,303832.201585,43971662056.1,761422.01,16.54900624,0.95723611038,6.5760578476,212403,115787,56858053,105562,50129,2644489.46786,364696,79543803
2015-01-14,223.89,223.89,171.51,178.1,97638700,3072020000,176.5,13723675,2422228637.5,75765080.8212,28518,0.417610099338,0,607,8.46666666667,330062.319708,43971662056.1,668935,15.87551555,0.843221826756,6.40245594893,228898,104481,56742266,97287,53403,2363588.93733,449467,79330845
2015-01-13,267.39,268.28,219.91,225.86,72843900,3668040000,230.89,13719900,3167787711,55435210.3932,28455,0.533044866667,1,584,10.95,229513.533571,43971662056.1,609318.71,14.44909631,0.778878761966,6.14914431325,199744,99090,56637785,94090,53392,1638176.18758,338820,78230238
2015-01-12,266.15,272.2,265.2,267.8,18880300,3649970000,270,13717275,3703664250,12816791.9462,28400,0.342448439024,3,655,7.1,358478.281007,43971662056.1,1115640,32.63994364,2.17906497131,11.3626317666,185802,98185,56538695,89969,45494,1006862.2269,189623,51198106
2015-01-11,274.61,279.64,265.04,265.66,18200800,3764960000,272.25,13713175,3733411893.75,12162899.0709,28344,0.352806986395,0,755,8.9,296980.106286,40640955016.6,1004330.25,14.29837347,2.52603337432,10.6892541269,209755,93957,56440510,84038,44354,1288684.75871,146039,39759184
2015-01-10,287.3,288.13,273.97,274.8,15264300,3937990000,278,13709500,3811241000,12735227.8125,28293,0.418209836879,1,833,8.61666666667,284858.469295,40640955016.6,984120,15.44061914,1.42434707814,9.29335662685,251092,105895,56346553,96782,43989,1161365.52865,248535,69092710
2015-01-09,282.38,291.11,280.53,290.41,18718600,3869530000,276.8,13705975,3793813880,16411870.6472,28235,0.388834513158,4,691,7.46666666667,307081.470446,40640955016.6,1056268.8,16.14480781,1.3529243812,10.0395281862,201458,105211,56240658,93280,47951,1272129.62835,282056,78073011
2015-01-08,294.13,294.13,282.18,283.35,19982500,4029490000,276.8,13702175,3792762040,16844821.0141,28176,0.390525725926,2,943,9.71666666667,272736.832304,40640955016.6,938075.2,14.45388694,1.82091455184,9.46346266368,186319,99126,56135447,89016,51405,1220111.03672,186115,51516706
2015-01-07,286.08,298.75,283.08,294.34,24866800,3918090000,276.8,13698800,3791827840,NA,28124,0.34561327027,2,598,7.43333333333,299000.379118,40640955016.6,1027758.4,13.40521434,1.44844673743,11.0616325125,180992,92912,56036321,86052,49400,1286463.67088,256344,70955899
2015-01-06,274.61,287.55,272.7,286.19,23245700,3759970000,276.8,13695100,3790803680,22161280.1128,28073,0.314320458599,1,639,7.63333333333,317182.834605,40640955016.6,1089761.6,12.85666757,1.92972231619,12.5030013768,179154,87160,55943409,79804,47820,1113410.37336,204019,56472457
2015-01-05,265.08,278.34,265.08,274.47,43962800,3628490000,276.8,13691175,3789717240,31326721.7,28024,0.320334291667,2,751,6.81666666667,339405.835756,40640955016.6,1166988.8,16.96708357,1.8631924023,12.4474822139,193982,93753,55856249,83904,49958,1083677.28304,226278,62633832
2015-01-04,281.15,287.23,257.61,264.19,55629100,3847150000,270.93,13686975,3708212136.75,53104792.2513,27971,0.296036427711,1,692,8.03333333333,335365.290092,40640955016.6,1129778.1,20.28810703,1.37606575892,13.2029694987,206228,85570,55762496,79818,48874,1193920.56099,303038,82102043
2015-01-03,314.85,315.15,281.08,281.08,33054400,4307010000,302.33,13682825,4136728482.25,29383119.753,27922,0.289051981707,3,734,6.43333333333,331324.744428,40640955016.6,1242878.63,11.90608788,2.277048877,15.004812512100001,207571,82832,55676926,75473,43897,774531.679503,180541,54582870
2015-01-02,314.08,315.84,313.56,315.03,7860650,4295210000,316.15,13678725,4324528908.75,6440895.954,27875,0.25239609375,0,627,6.93333333333,323243.653101,40640955016.6,1267761.5,10.72769484,4.47731193022,17.5507586455,168563,72234,55594094,66773,39083,695649.948409,89563,28315237
2015-01-01,320.44,320.44,314,314.25,8036550,4380820000,315.7,13674725,4317110682.5,5553875.016,27835,0.184772240964,1,555,7.15,335365.290092,40640955016.6,1312680.6,8.00307587,5.24472107894,22.2627851364,116012,58963,55521860,53529,35055,489722.073235,79280,25028606
2014-12-31,310.91,320.19,310.21,320.19,13942900,4249480000,317.4,13670575,4339040505,7378843.9928,27805,0.287341354839,1,558,7.8,313142.288941,40640955016.6,1233733.8,12.44896755,2.29927203813,14.7279844332,157377,83768,55462897,74288,45157,989198.003984,169054,53657583
2014-12-30,312.72,314.81,309.37,310.74,12528300,4272940000,313.09,13666700,4278907103,7880730.4378,27761,0.319688876712,1,515,7.9,286371.916027,39457671307.1,1146848.67,13.95085145,2.28339062632,13.4532437505,181005,85247,55379129,80010,46738,1118283.6392,160419,50225689
2014-12-29,317.7,320.27,312.31,312.67,12302500,4339700000,314.49,13663050,4296892594.5,6698339.3112,27715,0.279029828402,4,505,6.81666666667,331485.300058,39457671307.1,1333123.11,14.06563348,3.21148005729,16.7032916103,159314,79812,55293882,72823,44340,693097.273397,131995,41511175
2014-12-28,316.16,320.03,311.08,317.24,11676600,4317320000,317.5,13658825,4336676937.5,6174406.1568,27668,0.266956736527,0,451,7.16666666667,327562.397099,39457671307.1,1329372.5,12.04266588,4.38965796271,17.7787770987,236392,74773,55214070,68015,39592,698406.145954,95383,30284193
2014-12-27,327.58,328.91,312.63,315.86,15185200,4472050000,314.45,13654650,4293704692.5,10684733.0604,27624,0.2845763625,0,355,7.55,313832.236742,39457671307.1,1263774.55,19.41831457,2.95915032098,16.0426341779,188604,78776,55139297,74575,41118,711498.405096,135816,42707345
2014-12-26,319.15,331.42,316.63,327.92,16410500,4355750000,328.09,13650650,4478641758.5,9221690.8791,27579,0.267102763889,2,540,7.55,282449.013067,39457671307.1,1186373.44,16.42976058,3.7671253841,16.5463520223,145412,71700,55060521,67031,37071,635722.55983,95988,31492805
2014-12-25,322.29,322.67,316.96,319.01,9883640,4397250000,319.31,13647050,4357639535.5,5018720.254,27541,0.234937491124,2,583,6.48333333333,331485.300058,39457671307.1,1351958.54,9.64807936,3.61683785055,19.126797295,147374,70684,54988821,65198,37301,901768.470146,117064,37379573
2014-12-24,334.38,334.74,321.36,322.53,15092300,4561040000,327.59,13642825,4469253041.75,8888193.3186,27502,0.332148165563,1,472,7.21666666667,296179.173425,39457671307.1,1240583.33,12.39728577,1.75445423656,13.858943529,174711,89515,54918137,84662,45956,1028991.52065,215851,70710498
2014-12-23,332.02,336.29,329.6,334.57,16574200,4527490000,336.96,13639050,4595814288,10081769.6954,27452,0.357477154321,3,447,7.51666666667,317755.139701,39457671307.1,1369405.44,14.11126208,2.13406853103,13.7256233337,210726,99770,54828622,93782,46728,1095934.41369,190434,64168766
2014-12-22,321.07,334.12,320.43,331.89,22315100,4376890000,332.53,13635000,4534046550,14298042.7698,27395,0.41735579845,0,492,9.3,253027.240873,39457671307.1,1076732.14,13.1266531,1.72359213397,12.0390010846,195624,89437,54728852,85763,45970,1311029.41774,187863,62470240
2014-12-21,329.54,329.63,318.9,320.84,15207600,4491320000,326.93,13631775,4456636200.75,10142376.624,27342,0.323268317241,1,497,8.08333333333,284410.464547,39457671307.1,1188717.48,11.33814908,3.29700222188,14.7065716513,204217,80829,54639415,75527,42166,597130.430263,110282,36054494
2014-12-20,317.62,330.32,316.04,329.96,20856700,4327750000,325.7,13628150,4438688455,13500795.7656,27296,0.393664964539,0,418,7.83333333333,276564.658629,39457671307.1,1152000.9,12.89936506,2.36254340718,12.5911370269,240775,91493,54558586,84341,43456,755847.598832,149712,48761047
2014-12-19,311.18,318.53,306.77,317.84,23823100,4238930000,317.63,13624625,4327589638.75,15504768.846,27241,0.408802967742,3,592,10.7,243219.983475,39457671307.1,989099.82,14.30375502,1.65474510118,10.7450117325,160502,92052,54467093,86754,50106,883379.820862,188186,59773546
2014-12-18,319.79,323.71,304.23,311.4,39173000,4355140000,317.7,13621525,4327558492.5,36108512.384,27191,0.450917179856,2,615,8.61666666667,272641.755669,39457671307.1,1108773,15.70384421,1.29164124702,10.7479861576,225354,103161,54375041,95565,51618,1297165.9748,270199,85842180
2014-12-17,326.86,333.95,315.15,319.78,37567900,4450380000,318.2,13618050,4333263510,34354997.7328,27129,0.438233795276,1,693,8.9,252575.331067,40007470271.3,1014421.6,13.840813,1.43291793678,10.8258089302,203993,93704,54271880,88560,51062,1013157.42906,222483,70794117
2014-12-16,345.67,345.86,327.06,327.06,30864900,4705370000,336.73,13614875,4584536858.75,27552833.206,27074,0.434819112782,5,557,8.48333333333,264508.023873,40007470271.3,1124341.47,14.58563393,1.78682555358,11.3811263286,204914,98790,54178176,90848,53429,987898.297525,186868,62923964
2014-12-15,351.36,351.81,344.93,345.35,17264200,4781560000,352.15,13611550,4793307332.5,14934582.1097,27017,0.410091490196,1,648,7.71666666667,304283.666561,40007470271.3,1351903.85,14.79932134,2.71377334943,14.1224926092,215842,95727,54079386,88535,50565,838145.724525,141464,49816388
2014-12-14,346.73,353.32,345.42,351.63,12415200,4717270000,353.28,13607725,4807337088,10832594.0415,26955,0.347786772727,0,742,9.38333333333,262519.241739,40007470271.3,1169356.8,10.70376498,4.0784895551,15.8179368558,231376,73926,53983659,68435,41144,602573.156375,81157,28671320
2014-12-13,352.38,352.38,346.59,347.38,11675900,4792870000,350.31,13604425,4765766121.75,11033033.484,26910,0.306697223776,1,742,8.95,284395.845217,40007470271.3,1255861.35,10.95838328,2.57117584261,15.7946140205,174655,79512,53909733,75799,43546,936868.67892,139430,48843853
2014-12-12,350.83,352.98,349.29,352.54,16989800,4770620000,355.08,13600850,4829389818,14563870.3235,26867,0.320646119718,2,737,7.9,282407.063083,40007470271.3,1264439.88,11.48717516,2.58090038013,15.7851750871,177462,80103,53830221,76365,45965,748838.746605,137975,48992200
2014-12-11,344.34,361.36,338.76,350.51,32431300,4681040000,356.1,13597300,4841998530,31152376.5343,26822,0.341127468966,2,742,8.9,288373.409486,40007470271.3,1295135.7,12.19265382,2.02208230115,15.0897214228,187113,85829,53750118,82901,48125,826047.188733,179864,64049604
2014-12-10,352.2,352.38,346.37,346.37,16427700,4786700000,350.97,13593675,4770972114.75,15505400.7171,26773,0.31308622561,0,625,7.05,326160.270039,40007470271.3,1443188.64,12.66263071,2.34901471297,15.9125490931,190602,90695,53664289,87315,48043,1349030.2628,175052,61438042
2014-12-09,361.89,363.07,344.95,352.22,32915500,4917110000,350.29,13589575,4760292226.75,30788758.0714,26722,0.36871794964,1,560,8.66666666667,276440.716679,40007470271.3,1222161.81,14.93934077,1.08073774173,13.6421781062,191539,89587,53573594,86078,50121,1356402.29981,322835,113085882
2014-12-08,374.96,376.03,361.89,361.91,18898700,5093180000,367.01,13586100,4986234561,15171597.2082,26671,0.354667993333,0,556,8.25,298317.320158,40007470271.3,1380691.62,12.62220787,2.02018579381,16.3399325428,183776,84498,53484007,80024,48592,1393038.48136,186220,68344784
2014-12-07,374.84,376.29,373.27,375.1,6491650,5090240000,375.73,13582350,5103296365.5,5588928.5715,26618,0.366259459016,5,564,9.46666666667,242631.420395,40007470271.3,1149733.8,10.89598656,2.78446689163,14.8626989154,232300,77357,53399509,72640,39926,804717.078002,109895,41290985
2014-12-06,376.76,378.45,370.94,374.79,7009320,5115040000,374.05,13579300,5079337165,8939396.6812,26574,0.323829882759,1,591,8.06666666667,288373.409486,40007470271.3,1360045.8,11.67542429,1.83262724627,16.262071192,173360,83633,53322152,75452,41088,680509.661279,198404,74212899
2014-12-05,369.44,379.19,365.76,376.85,15181800,5014290000,373.98,13575675,5077030936.5,17548067.8395,26528,0.347106026667,1,553,7.08333333333,298317.320158,40007470271.3,1407286.74,13.71698344,1.41342932191,15.1484040904,194141,92900,53238519,86128,46581,1282269.54823,266232,99565413
2014-12-04,375.72,378.65,367.76,369.6,14529600,5098100000,371.67,13571925,5044277364.75,16991820.296,26476,0.373038168919,1,644,8.4,294339.755889,40007470271.3,1380382.38,14.05123147,1.93815757839,13.6903309564,186491,100829,53145619,88683,49292,993707.545622,191625,71221370
2014-12-03,381.72,383.03,374.35,375.01,13340100,5178450000,378.25,13568225,5132181106.25,14914349.3881,26421,0.465200479339,0,563,9.15,242402.370215,40300030327.9,1149123.5,13.58502718,1.45531319291,11.8105934468,199881,97296,53044790,92810,48817,1219368.15128,208752,78960564
2014-12-02,379.25,384.04,377.86,381.31,12364100,5143500000,381.93,13565200,5180956836,13320234.7422,26365,0.396053330986,4,634,9.56666666667,284472.203063,40300030327.9,1361198.52,14.21393491,0.947981492485,13.5058293811,205483,100786,52947494,94405,52374,1337249.83796,375957,143589145
2014-12-01,378.25,383.66,376.67,379.25,11763000,5128700000,381.72,13561650,5176753038,11399028.643,26309,0.408290608392,0,576,8.3,286475.528436,40300030327.9,1369993.08,14.00206215,2.25863180851,14.3876609956,174232,95220,52846708,86252,47506,1309082.4502,158902,60655884
2014-11-30,375.51,382.53,373.31,378.05,9194440,5090060000,375.96,13558075,5097293877,9680755.4622,26251,0.323831461538,1,619,7.51666666667,312518.758294,40300030327.9,1470379.56,11.696469,3.75389418188,18.1676373341,245004,80934,52751488,72338,40541,990440.120575,104185,39169446
2014-11-29,376.15,387.6,372.14,375.49,15375600,5097280000,377.22,13554175,5112905893.5,38837921.148,26201,0.302248450331,2,681,7.81666666667,302502.131426,40300030327.9,1428154.92,11.54299905,1.91707689003,17.5336998478,166646,81452,52670554,76097,43948,1033732.0938,197488,74496486
2014-11-28,369.37,382.84,358.45,376.45,22946500,5004050000,376.12,13550400,5096576448,27761270.9751,26156,0.310573606452,0,804,8.55,310515.432921,40300030327.9,1461602.32,11.65678584,0.95568145209,16.9979452708,175185,85987,52589102,80741,48034,1213410.976,406621,152938232
2014-11-27,370.5,373.99,368.28,369.67,8748030,5018040000,372.62,13546525,5047706145.5,9560979.6212,26108,0.361249557252,2,709,8.01666666667,262435.623952,40300030327.9,1224429.32,11.78619228,2.52325549599,14.7558939009,178381,82979,52503115,77335,45533,1029359.48563,130229,48525776
2014-11-26,376.02,377.7,365.82,368.37,18601700,5091480000,371.44,13543250,5030504780,19644162.8736,26061,0.359027104895,3,665,8.03333333333,286475.528436,40300030327.9,1332726.72,13.02889699,2.11673198592,14.8049491774,180983,90019,52420136,84534,47351,1104521.73435,169507,62961524
2014-11-25,376.89,394.7,374.78,375.35,25442200,5101970000,381.03,13539675,5159022365.25,27676199.2128,26010,0.375813367188,0,518,9.05,256425.647831,40300030327.9,1223868.36,12.20971239,1.57780389356,14.7786985135,169442,82813,52330117,78211,47826,971907.562731,203574,77567837
2014-11-24,366.95,387.21,366.67,376.9,30930100,4966080000,384,13536475,5198006400,27743551.3628,25962,0.317402980645,1,539,7.2,310515.432921,40300030327.9,1492608,12.49930625,2.96396168366,17.8121889805,163316,83797,52247304,73842,43888,684551.847315,131142,50358546
2014-11-23,353.18,370.85,353.18,367.57,15151600,4778440000,362.99,13532600,4912198474,13429899.7056,25913,0.321120787234,2,554,8.91666666667,282468.877689,40300030327.9,1283532.64,11.46468237,4.20332134001,17.1044181181,224922,75041,52163507,67599,36246,630481.049042,84124,30536153
2014-11-22,351.6,364.84,350.88,352.92,15273000,4755830000,359.8,13529075,4867761185,13675105.2108,25868,0.272826518987,0,633,7.25,316525.409042,40300030327.9,1425167.8,11.58254175,3.40813595421,18.3108207421,166491,77832,52088466,71779,39748,1010860.91661,116222,41816636
2014-11-21,357.88,357.88,344.11,350.85,29850100,4839570000,356.9,13525125,4827117112.5,NA,25825,0.389987629032,3,629,8.26666666667,248412.346337,40300030327.9,1111029.7,13.09970976,1.9325603178,12.8328505261,174282,86577,52010634,76668,43835,1154314.51645,161082,57490040
2014-11-20,380.31,382.02,356.78,357.84,25233200,5141550000,361.7,13522025,4890916442.5,23510775.932,25777,0.351079459854,2,646,8.03333333333,274455.576194,40300030327.9,1243162.9,12.9020255,2.03247645751,14.5404271495,177646,85497,51924057,79495,44290,1049769.08983,169104,61164935
2014-11-19,373.9,386.48,373.9,380.56,18931800,5053560000,374.77,13518600,5066365722,17608992.5904,25729,0.356575912409,0,540,7.51666666667,274455.576194,40300030327.9,1288459.26,13.42190503,2.40096534056,14.755434088,175445,87321,51838560,81149,44642,932714.638399,143192,53664217
2014-11-18,387.79,392.4,371.12,375.2,32222500,5239790000,379.91,13515175,5134550134.25,30706829.208,25681,0.331470566667,0,532,8,295306.339159,39603666252.4,1429601.33,13.12671076,1.63061777267,16.3338207806,176768,87524,51751239,79411,45342,1003526.48398,230771,87672375
2014-11-17,388.35,410.2,377.5,387.41,41518800,5246000000,378.48,13511425,5113804134,38938370.702,25632,0.344037052632,0,492,7.5,299243.757015,39603666252.4,1443522.72,14.59071691,2.15760230265,16.9425560733,171933,85201,51663715,78525,43470,810899.075343,176770,66904022
2014-11-16,374.73,390.8,374.6,387.88,11905600,5060640000,383.65,13507625,5182200331.25,11112256.5606,25580,0.308625475862,1,698,8.3,285462.794521,39603666252.4,1394951.4,11.2481313,2.95300572449,19.0208541275,220218,73338,51578514,67707,39111,696352.42901,123129,47238357
2014-11-15,399.65,405.53,371.01,376.13,15727500,5395770000,373.14,13504000,5038882560,14203649.0286,25536,0.27871554,2,624,7.11666666667,295306.339159,39603666252.4,1403379.54,11.49113334,2.28148035345,18.7539861822,156976,74831,51505176,69581,42041,818788.582349,164849,61511796
2014-11-14,418.42,419.25,384.79,397.82,29589200,5647540000,396.56,13500250,5353659140,27656251.17,25495,0.358601390411,0,637,7.58333333333,287431.503449,39603666252.4,1452599.28,13.66636534,1.19227083091,16.3892913315,200490,88631,51430345,80812,45228,1507331.41189,307229,121834674
2014-11-13,427.27,457.09,401.12,420.74,58945000,5765520000,406.56,13496600,5487177696,53232141.6945,25443,0.400460732877,1,583,7.95,287431.503449,39603666252.4,1490042.4,15.77819904,1.23012496073,14.8830108773,197029,100117,51341714,95109,52232,1238485.91957,297937,121129353
2014-11-12,367.99,429.72,367.99,423.56,45783200,4964150000,430.07,13492950,5802913006.5,37534065.8368,25385,0.381036007407,0,560,8.08333333333,265775.705243,39603666252.4,1457077.16,13.57996146,1.61151342047,16.6012733425,179505,87769,51241597,82662,48232,987906.621628,210237,90416694
2014-11-11,365.86,371.31,363.74,367.69,15838900,4934270000,365.04,13489575,4924234458,14882481.9856,25334,0.344173531915,0,505,8.48333333333,277587.95881,39603666252.4,1291511.52,13.37547938,2.2875618304,14.7875096751,168913,87338,51153828,79449,47085,696341.698642,154662,56457994
2014-11-10,362.26,374.82,357.56,366.92,30450100,4884490000,375.87,13486050,5069001613.5,28620676.023,25286,0.316004835443,1,498,7.18333333333,311056.010581,39603666252.4,1489196.94,12.86996556,2.37021916854,17.5573508294,176533,84819,51066490,75820,43980,892187.114242,167158,62829504
2014-11-09,345.38,363.63,344.25,363.26,24205600,4655480000,356.34,13482100,4804211514,20481790.1603,25237,0.337913964029,0,607,8.21666666667,273650.540954,39603666252.4,1243626.6,15.08499306,3.46925791191,17.2206904192,223383,72217,50981671,63268,38477,527379.886903,100598,35847049
